""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"7894045"	0.133784	1.09716765756918	4.73021090909091	0.625071742978966	0.536013780241088	0.894268686233694
"8075776"	0.0454624444444442	1.03201393016279	6.17456696969697	0.625064168304311	0.536018693571555	0.894268686233694
"8027348"	-0.115451111111112	-1.08331373003681	7.21695666666667	-0.625010610519503	0.536053434629451	0.894281838411586
"7922152"	-0.0364606666666655	-1.02559466803952	6.95627696969697	-0.624802544913856	0.536188410721344	0.894401544167959
"8147750"	-0.0408573333333328	-1.02872497328186	5.06662848484848	-0.624769905621441	0.536209586067435	0.894401544167959
"8173506"	-0.034889111111111	-1.02447807624407	4.93942242424242	-0.624674320624518	0.536271601133418	0.894401544167959
"8067773"	0.0356181111111123	1.02499588022903	8.04189060606061	0.624610564031581	0.536312968185263	0.894401544167959
"8071547"	-0.0383093333333328	-1.02690970544928	9.28791666666667	-0.624533223339547	0.536363151228358	0.894401544167959
"8008016"	0.0211914444444454	1.01479720039967	8.1206696969697	0.624499984928351	0.536384718959104	0.894401544167959
"7946089"	0.0502765555555554	1.03546339663122	6.61383575757576	0.624408784975932	0.5364438990975	0.894401544167959
"8166872"	0.0579492222222236	1.04098495803983	6.71702333333333	0.624406215613276	0.536445566420373	0.894401544167959
"8156058"	0.0316022222222235	1.02214666696224	6.27758909090909	0.624404267798177	0.536446830407502	0.894401544167959
"8065460"	0.0342653333333345	1.02403521860102	7.19191515151515	0.62430726221754	0.536509781792951	0.894401544167959
"7895010"	-0.0951009999999999	-1.06814018364441	3.01680393939394	-0.624256065272933	0.536543007410191	0.894401544167959
"8001841"	-0.0297434444444442	-1.02083057448809	10.1034763636364	-0.624218952387545	0.536567093478513	0.894401544167959
"8120460"	0.0352505555555556	1.02473477519145	6.12646575757576	0.624176077603978	0.536594919695341	0.894401544167959
"8123802"	-0.0340016666666649	-1.02384808322344	8.83473636363636	-0.62409745889342	0.536645946091205	0.894401544167959
"8040338"	-0.0239711111111093	-1.01675431334364	13.7574818181818	-0.624059961033857	0.53667028445991	0.894401544167959
"7910492"	0.0426977777777788	1.03003815400918	7.08171696969697	0.624015250144739	0.536699305276485	0.894401544167959
"7892561"	0.0849858888888894	1.06067736675061	10.1901493939394	0.623961025583415	0.536734502305691	0.894401544167959
"8061404"	-0.0723252222222223	-1.05140989841351	7.13833878787879	-0.623916831415646	0.5367631895273	0.894401544167959
"7950321"	0.0292680000000008	1.02049421216174	7.17803363636364	0.623824389821227	0.536823197615301	0.894401544167959
"8081458"	0.057771777777778	1.04085692984736	4.98907878787879	0.62380600770995	0.536835130708345	0.894401544167959
"7896065"	-0.0648979999999998	-1.04601098314265	7.35116757575758	-0.623799760843621	0.536839186010732	0.894401544167959
"7894487"	0.118597333333334	1.08567879319238	2.48766454545455	0.623684224400694	0.536914192148919	0.894401544167959
"8128383"	-0.0459731111111092	-1.0323792938625	7.46442090909091	-0.62366269759322	0.536928167937639	0.894401544167959
"7929649"	-0.0270615555555541	-1.01893467063577	8.84001818181818	-0.623381291152179	0.537110882208093	0.894401544167959
"8167998"	0.0242924444444447	1.01698080156962	7.08635424242424	0.623358486715864	0.537125690319688	0.894401544167959
"8154785"	-0.0325189999999986	-1.02279640867908	9.5442503030303	-0.623251395915463	0.537195232834204	0.894401544167959
"7893099"	0.0550062222222226	1.03886358381916	7.16077393939394	0.623224870055251	0.537212458899979	0.894401544167959
"8103431"	-0.0294501111111107	-1.02062303707593	7.33566303030303	-0.62314387929229	0.537265056619931	0.894401544167959
"7892771"	0.0340384444444463	1.02387418391429	10.1067409090909	0.623143367179574	0.537265389209182	0.894401544167959
"7957106"	0.0260184444444455	1.01819821705509	9.74494212121212	0.623135639152353	0.537270408154072	0.894401544167959
"7944632"	-0.0325061111111103	-1.02278727116213	7.64565060606061	-0.623067645163888	0.537314567712859	0.894401544167959
"8054004"	-0.0299699999999989	-1.02099089457765	8.84474393939394	-0.622983862178418	0.537368984253944	0.894401544167959
"8104856"	0.0364886666666671	1.02561457309816	6.89806909090909	0.622907178271485	0.53741879251955	0.894401544167959
"7894296"	0.107790666666667	1.07757677859161	7.05740242424242	0.622901690736486	0.537422356914338	0.894401544167959
"7895385"	0.0948543333333343	1.06795757259461	4.23670393939394	0.622898994206282	0.537424108433578	0.894401544167959
"7893021"	0.0749874444444447	1.05335186875381	5.87215242424242	0.622805537240685	0.537484814840857	0.894401544167959
"7914200"	0.0320895555555556	1.02249200001577	2.62565393939394	0.622797010712126	0.537490353557401	0.894401544167959
"7941890"	0.0483595555555571	1.03408842473994	8.57333939393939	0.622784838820965	0.537498260303574	0.894401544167959
"7991893"	-0.0334713333333323	-1.02347178680318	8.57698909090909	-0.622744233663622	0.537524637473447	0.894401544167959
"8028186"	0.0319163333333336	1.02236923831029	9.00035575757576	0.622728995221541	0.537534536562944	0.894401544167959
"8116070"	0.0351846666666668	1.02468797590814	8.08565303030303	0.622695312836809	0.537556417415763	0.894401544167959
"8136795"	0.0361336666666668	1.02536223398899	5.36425606060606	0.622644549042569	0.537589395627759	0.894401544167959
"8160557"	-0.0779544444444438	-1.05552038725596	11.3659272727273	-0.622594676647719	0.537621795783498	0.894401544167959
"8155877"	-0.0385697777777774	-1.02709510642644	6.65772939393939	-0.622562971974497	0.537642393609118	0.894401544167959
"7983867"	0.0449161111111118	1.03162319140582	7.82221696969697	0.622542432827388	0.53765573765994	0.894401544167959
"8169808"	0.0392127777777789	1.02755297820776	6.04007787878788	0.622538565530917	0.537658250217998	0.894401544167959
"8023906"	0.0253291111111112	1.01771182852819	2.52249545454545	0.622524834178546	0.537667171440506	0.894401544167959
"8090630"	-0.0285556666666667	-1.01999046563825	9.42234848484848	-0.622504460620568	0.537680408229006	0.894401544167959
"8135688"	0.035818333333334	1.02513814258441	7.15252606060606	0.622489618093546	0.537690051590382	0.894401544167959
"8107090"	0.0457381111111123	1.03221114372058	9.06557393939394	0.62247007317207	0.537702750290077	0.894401544167959
"8138718"	0.0396508888888891	1.02786506823777	6.02353757575758	0.622382481470076	0.537759662181846	0.894401544167959
"8126212"	0.0273893333333343	1.01916619710238	7.9696396969697	0.622381377080102	0.537760379769089	0.894401544167959
"8099826"	-0.0704748888888884	-1.05006227352898	6.23253151515152	-0.622380683063537	0.537760830712803	0.894401544167959
"8083229"	0.0449664444444445	1.03165918372456	5.73302818181818	0.622335341373648	0.537790292326687	0.894401544167959
"7962559"	0.0757576666666667	1.05391437961303	5.9874803030303	0.622316396518555	0.537802602352351	0.894401544167959
"8066983"	0.0427542222222228	1.03007845432704	8.13832818181818	0.622288094923512	0.537820992494204	0.894401544167959
"8116128"	0.0391458888888901	1.02750533800541	7.7404496969697	0.62213746888865	0.537918873587011	0.894401544167959
"8159919"	0.0372435555555565	1.02615136543138	7.64542	0.622129348621468	0.537924150633338	0.894401544167959
"7993632"	0.0372213333333345	1.02613555946587	6.20106878787879	0.622097732721196	0.537944696837659	0.894401544167959
"8068192"	-0.0429102222222224	-1.03018984372157	7.04175424242424	-0.622000892836524	0.538007632668309	0.894401544167959
"7908488"	0.101819777777778	1.07312622252863	5.05767060606061	0.621983233399698	0.538019109877309	0.894401544167959
"8118076"	-0.0333894444444441	-1.02341369511609	6.01628242424242	-0.62195760105472	0.538035769061483	0.894401544167959
"7894660"	0.0859651111111113	1.06139754071945	6.31000060606061	0.621916329677739	0.538062593061618	0.894401544167959
"7952402"	-0.0471909999999994	-1.03325117190052	5.82980121212121	-0.621879387262553	0.538086604081967	0.894401544167959
"8008598"	-0.0354192222222213	-1.02485458478225	8.26664424242424	-0.621802085737122	0.538136848647113	0.894401544167959
"7959827"	0.0350928888888889	1.02462279193548	7.85601242424242	0.621774350517439	0.53815487662715	0.894401544167959
"7892756"	-0.0166550000000001	-1.01161125965477	1.85246454545455	-0.621746409350211	0.538173038793604	0.894401544167959
"7940237"	0.191739777777779	1.14214021781053	7.26345333333333	0.621703203742616	0.538201123701077	0.894401544167959
"8142522"	0.0881797777777779	1.06302813265585	5.83799393939394	0.621604264543756	0.538265439962927	0.894401544167959
"7896929"	-0.0335114444444436	-1.02350024268616	8.4398603030303	-0.621573727478204	0.538285291653146	0.894401544167959
"8047784"	-0.0435179999999995	-1.03062393296551	9.06940909090909	-0.621569901533384	0.538287778869758	0.894401544167959
"8168458"	-0.0407793333333326	-1.0286693562758	9.12086727272727	-0.621528808008771	0.538314493826099	0.894401544167959
"8003484"	0.0296047777777786	1.02073246063429	8.47613393939394	0.621505373123132	0.538329729188044	0.894401544167959
"8059019"	-0.0371117777777772	-1.02605763961464	6.90654545454545	-0.621503784049025	0.538330762276539	0.894401544167959
"8045453"	-0.0686979999999998	-1.04876976514985	6.36405363636364	-0.621496574818385	0.538335449152953	0.894401544167959
"7921222"	-0.0245721111111114	-1.01717796257147	6.47478363636364	-0.621495422516173	0.538336198291469	0.894401544167959
"7893660"	0.0586837777777787	1.04151511580786	10.3382333333333	0.621401715879826	0.538397120986145	0.894401544167959
"8014369"	0.057348000000001	1.04055123304569	7.78787060606061	0.621375727815615	0.538414017578283	0.894401544167959
"7899795"	0.0321891111111119	1.02256256120061	8.52853363636364	0.621351296484716	0.538429902286351	0.894401544167959
"8056568"	0.0369439999999998	1.02593832149396	5.74920272727273	0.621346850468778	0.538432793013435	0.894401544167959
