""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"8082767"	0.364838017052142	1.28773703682327	5.6560036366203	3.00958520228236	0.00754603527155383	0.076885047869317
"7911112"	0.433401318430217	1.35041358112389	3.96855924190573	3.00922885684516	0.00755188223070122	0.0769165185983079
"7932433"	0.26768208739549	1.20387206648006	5.80755836828563	3.00911544338864	0.00755374405551451	0.0769165185983079
"8175344"	-0.413388284741978	-1.33181000631849	3.15523960096146	-3.00879736238231	0.00755896813529869	0.0769326373023158
"7895287"	0.749724558023997	1.68147177019379	3.98367359879095	3.00859712885843	0.00756225851849955	0.0769326373023158
"7895558"	0.749724558023997	1.68147177019379	3.98367359879095	3.00859712885843	0.00756225851849955	0.0769326373023158
"8056763"	-0.357687329854194	-1.28137018727861	7.51375090551697	-3.00771924055626	0.00757670104809375	0.0770560216244281
"8128133"	-0.206281720347339	-1.1537108724147	6.9879109041245	-3.00756297975778	0.00757927457112428	0.0770586581357939
"8063283"	-0.246636397878902	-1.18643774232348	8.14372584034024	-3.0070851080675	0.00758715010535289	0.0771013329923696
"8137352"	-0.438415400605313	-1.3551151047024	5.34574706239014	-3.00702731622053	0.00758810307883579	0.0771013329923696
"7920291"	-0.545338721084275	-1.45936293845353	6.4493435317124	-3.0067380915171	0.00759287407090989	0.0771262745390746
"7919940"	-0.326522322269811	-1.25398693948305	7.82163415903922	-3.00650996000429	0.00759663933744545	0.0771409881119003
"8074082"	0.210344762500858	1.15696463204732	5.81247311626547	3.00605886906793	0.0076040898452735	0.0771823763422475
"7947676"	-0.277716953603118	-1.21227495609649	4.22326517915123	-3.00598254671509	0.00760535113610578	0.0771823763422475
"7893794"	0.412317900481134	1.33082225788362	2.52149084162068	3.00525202906103	0.00761743383717012	0.0772814425582735
"8067125"	-0.541832171231704	-1.4558201835315	9.58037989838499	-3.00380054301592	0.00764149664264355	0.0774992733168965
